       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -33.363715  -18.053315  -48.754374  -59.682929   41.718503   35.603205    1.603368    1.560997  -73.540286   14.913089   64.401252   87.211003   27.948199  -20.104354   27.900037   11.433146  -43.134913   16.823583  -15.490629   47.020661   -9.153618   -4.387014   16.288229   97.605081   44.565056   12.049682   10.392802    7.406903   35.806368    4.527452   -0.582166   28.513416
  -33.259069  -17.889312  -48.452377  -59.706172   42.181118   35.437832    1.575634    1.662007  -73.680373   14.907694   64.341216   87.528663   27.849880  -20.291371   27.835981   11.436119  -43.229752   16.853064  -15.756663   46.771401   -8.992712   -4.442538   16.285929   97.592090   44.695618   12.049873   10.418398    7.492301   35.971202    4.484127   -0.597429   28.565130
  -33.154075  -17.724874  -48.151432  -59.728131   42.654150   35.270323    1.547463    1.761919  -73.818625   14.902362   64.281188   87.847678   27.752467  -20.481858   27.772579   11.439029  -43.323741   16.882753  -16.019606   46.527260   -8.832388   -4.498579   16.283722   97.577931   44.826939   12.050036   10.443868    7.578738   36.136719    4.441112   -0.611837   28.615721
  -33.048722  -17.560014  -47.851563  -59.748806   43.137820   35.100649    1.518854    1.860745  -73.955058   14.897093   64.221159   88.168025   27.655948  -20.675902   27.709827   11.441875  -43.416896   16.912654  -16.279487   46.288100   -8.672668   -4.555154   16.281607   97.562599   44.959030   12.050171   10.469213    7.666214   36.302902    4.398389   -0.625385   28.665188
  -32.943000  -17.394748  -47.552794  -59.768200   43.632354   34.928782    1.489807    1.958500  -74.089684   14.891887   64.161119   88.489679   27.560311  -20.873595   27.647718   11.444659  -43.509232   16.942767  -16.536335   46.053785   -8.513574   -4.612277   16.279584   97.546095   45.091899   12.050279   10.494434    7.754730   36.469729    4.355940   -0.638067   28.713533
  -32.836898  -17.229092  -47.255146  -59.786313   44.137977   34.754691    1.460319    2.055199  -74.222519   14.886744   64.101058   88.812614   27.465543  -21.075027   27.586248   11.447379  -43.600765   16.973096  -16.790177   45.824185   -8.355128   -4.669963   16.277654   97.528415   45.225556   12.050359   10.519533    7.844286   36.637182    4.313747   -0.649878   28.760755
  -32.730407  -17.063062  -46.958643  -59.803148   44.654916   34.578348    1.430389    2.150853  -74.353576   14.881662   64.040966   89.136806   27.371634  -21.280293   27.525412   11.450037  -43.691509   17.003641  -17.041042   45.599174   -8.197350   -4.728227   16.275816   97.509558   45.360011   12.050412   10.544510    7.934881   36.805240    4.271793   -0.660812   28.806855
  -32.623516  -16.896676  -46.663306  -59.818705   45.183396   34.399724    1.400016    2.245478  -74.482869   14.876643   63.980833   89.462228   27.278571  -21.489493   27.465205   11.452632  -43.781479   17.034404  -17.288961   45.378628   -8.040262   -4.787084   16.274070   97.489520   45.495272   12.050439   10.569365    8.026516   36.973882    4.230062   -0.670865   28.851835
  -32.516214  -16.729951  -46.369156  -59.832986   45.723647   34.218789    1.369198    2.339085  -74.610412   14.871686   63.920650   89.788853   27.186343  -21.702727   27.405623   11.455165  -43.870689   17.065389  -17.533961   45.162431   -7.883884   -4.846551   16.272417   97.468299   45.631349   12.050439   10.594101    8.119190   37.143087    4.188537   -0.680031   28.895694
  -32.408492  -16.562905  -46.076213  -59.845992   46.275894   34.035511    1.337933    2.431689  -74.736218   14.866791   63.860406   90.116653   27.094939  -21.920100   27.346659   11.457637  -43.959155   17.096596  -17.776072   44.950465   -7.728234   -4.906643   16.270856   97.445894   45.768252   12.050413   10.618717    8.212903   37.312832    4.147202   -0.688306   28.938434
