       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
  -17.801657   70.516198   34.959158   49.997644   56.451469   45.143595   48.996475   31.672117   50.133761  -33.106702   49.767360   -0.950325   41.342128   21.976672   20.883402   53.291253   -8.160120   77.366562    4.729899   52.026576  -24.678384   -8.255617    3.748599  -42.305060   27.555047   63.599395   48.603758   29.177528   64.420265   46.806112   52.067135  -41.228087
  -17.959494   70.357620   34.785265   49.986707   56.397349   45.095562   49.008533   31.882041   50.130124  -32.838947   49.747231   -1.234911   41.507097   22.213493   21.160413   53.318542   -8.276354   77.655542    4.522331   52.007405  -24.652678   -8.553763    4.070514  -42.161147   27.240884   63.718597   48.729198   28.862194   64.426529   46.832257   51.810094  -41.470467
  -18.115688   70.200457   34.609593   49.975614   56.343630   45.047005   49.020543   32.091134   50.126424  -32.570307   49.727039   -1.519074   41.670481   22.449656   21.437128   53.345982   -8.390942   77.943456    4.315481   51.988318  -24.624647   -8.851803    4.392615  -42.015348   26.926765   63.838937   48.853159   28.546736   64.432836   46.858189   51.551896  -41.711814
  -18.270226   70.044707   34.432142   49.964365   56.290315   44.997914   49.032506   32.299382   50.122660  -32.300796   49.706781   -1.802807   41.832274   22.685139   21.713538   53.373574   -8.503875   78.230267    4.109360   51.969314  -24.594296   -9.149735    4.714899  -41.867683   26.612693   63.960417   48.975643   28.231160   64.439174   46.883913   51.292564  -41.952112
  -18.423098   69.890366   34.252915   49.952958   56.237404   44.948283   49.044422   32.506773   50.118833  -32.030424   49.686458   -2.086104   41.992469   22.919919   21.989638   53.401323   -8.615143   78.515933    3.903979   51.950392  -24.561629   -9.447553    5.037365  -41.718168   26.298671   64.083039   49.096655   27.915470   64.445532   46.909429   51.032123  -42.191346
  -18.574293   69.737431   34.071914   49.941390   56.184898   44.898101   49.056293   32.713294   50.114943  -31.759204   49.666066   -2.368960   42.151059   23.153970   22.265419   53.429231   -8.724737   78.800408    3.699350   51.931550  -24.526650   -9.745253    5.360010  -41.566822   25.984703   64.206802   49.216196   27.599671   64.451896   46.934742   50.770594  -42.429498
  -18.723799   69.585899   33.889143   49.929660   56.132799   44.847362   49.068117   32.918931   50.110989  -31.487146   49.645604   -2.651367   42.308040   23.387272   22.540874   53.457301   -8.832648   79.083643    3.495484   51.912788  -24.489365  -10.042832    5.682832  -41.413663   25.670792   64.331709   49.334270   27.283768   64.458256   46.959853   50.508001  -42.666552
  -18.871606   69.435765   33.704605   49.917766   56.081107   44.796056   49.079897   33.123672   50.106971  -31.214262   49.625071   -2.933320   42.463405   23.619800   22.815996   53.485536   -8.938867   79.365587    3.292391   51.894105  -24.449778  -10.340285    6.005829  -41.258709   25.356941   64.457758   49.450882   26.967765   64.464599   46.984765   50.244366  -42.902491
  -19.017702   69.287026   33.518306   49.905706   56.029821   44.744175   49.091630   33.327502   50.102889  -30.940564   49.604466   -3.214813   42.617149   23.851530   23.090778   53.513938   -9.043385   79.646181    3.090084   51.875499  -24.407894  -10.637607    6.328999  -41.101978   25.043154   64.584950   49.566036   26.651668   64.470912   47.009481   49.979711  -43.137298
  -19.162077   69.139676   33.330250   49.893479   55.978943   44.691709   49.103319   33.530410   50.098743  -30.666061   49.583785   -3.495839   42.769269   24.082440   23.365212   53.542510   -9.146193   79.925364    2.888573   51.856970  -24.363720  -10.934795    6.652340  -40.943486   24.729434   64.713283   49.679737   26.335479   64.477181   47.034003   49.714056  -43.370954
  -19.304720   68.993712   33.140443   49.881082   55.928471   44.638651   49.114964   33.732382   50.094532  -30.390765   49.563029   -3.776392   42.919758   24.312507   23.639289   53.571256   -9.247282   80.203068    2.687869   51.838516  -24.317261  -11.231844    6.975850  -40.783254   24.415783   64.842755   49.791990   26.019205   64.483395   47.058333   49.447422  -43.603444
  -19.445621   68.849128   32.948892   49.868513   55.878405   44.584990   49.126564   33.933407   50.090257  -30.114686   49.542194   -4.056467   43.068613   24.541706   23.913003   53.600179   -9.346645   80.479218    2.487984   51.820137  -24.268522  -11.528751    7.299526  -40.621297   24.102207   64.973365   49.902800   25.702849   64.489538   47.082474   49.179831  -43.834747
  -19.584768   68.705919   32.755604   49.855769   55.828744   44.530718   49.138120   34.133470   50.085917  -29.837834   49.521280   -4.336056   43.215831   24.770016   24.186345   53.629281   -9.444272   80.753732    2.288928   51.801831  -24.217511  -11.825509    7.623367  -40.457635   23.788707   65.105109   50.012174   25.386415   64.495598   47.106429   48.911302  -44.064846
  -19.722150   68.564079   32.560587   49.842850   55.779488   44.475825   49.149633   34.332559   50.081512  -29.560221   49.500284   -4.615154   43.361407   24.997413   24.459308   53.658565   -9.540154   81.026521    2.090713   51.783598  -24.164234  -12.122116    7.947371  -40.292284   23.475287   65.237984   50.120117   25.069908   64.501559   47.130199   48.641854  -44.293723
