       PRN01       PRN02       PRN03       PRN04       PRN05       PRN06       PRN07       PRN08       PRN09       PRN10       PRN11       PRN12       PRN13       PRN14       PRN15       PRN16       PRN17       PRN18       PRN19       PRN20       PRN21       PRN22       PRN23       PRN24       PRN25       PRN26       PRN27       PRN28       PRN29       PRN30       PRN31       PRN32
   49.338967   12.149255   37.657478   30.914077   11.184170   17.417856   23.965442   65.343435   25.895511   33.892243   17.340814  -39.990118  -13.608332   23.776381  -57.804716   31.973014    7.368942   56.492248   -7.742415   18.909738   75.854069  110.751910    5.396773  -64.627184  -15.217120   40.443493   64.928431   74.806505    2.156623   20.896873   97.392132   84.959282
   49.534027   12.201716   37.749442   30.959880   11.321683   17.386290   23.973976   65.223146   25.916475   33.735041   17.324799  -40.037594  -13.384820   23.811664  -57.680605   31.973163    7.515857   56.898803   -7.691142   18.935773   76.108983  110.664232    5.355325  -64.932848  -15.199508   40.590944   64.698824   74.717675    1.938531   20.913149   97.122505   84.729458
   49.730122   12.252857   37.841767   31.005972   11.456956   17.354446   23.982547   65.101645   25.937467   33.579798   17.308594  -40.086167  -13.160714   23.846330  -57.555504   31.973617    7.663663   57.325873   -7.638642   18.961497   76.363341  110.576227    5.314060  -65.236415  -15.182556   40.741457   64.469064   74.629784    1.718221   20.929346   96.856695   84.496993
   49.927246   12.302712   37.934442   31.052355   11.590026   17.322320   23.991156   64.978940   25.958488   33.426493   17.292198  -40.135844  -12.936042   23.880383  -57.429400   31.974379    7.812351   57.774963   -7.584916   18.986913   76.617118  110.487885    5.272970  -65.537880  -15.166262   40.895103   64.239185   74.542813    1.495670   20.945463   96.594644   84.261855
   50.125392   12.351312   38.027457   31.099033   11.720933   17.289911   23.999803   64.855040   25.979539   33.275103   17.275610  -40.186629  -12.710830   23.913827  -57.302277   31.975451    7.961910   58.247720   -7.529965   19.012025   76.870291  110.399192    5.232047  -65.837241  -15.150624   41.051951   64.009218   74.456744    1.270858   20.961503   96.336296   84.024015
   50.324554   12.398689   38.120801   31.146008   11.849715   17.257218   24.008488   64.729952   26.000620   33.125606   17.258830  -40.238529  -12.485106   23.946668  -57.174119   31.976836    8.112328   58.745952   -7.473791   19.036836   77.122837  110.310136    5.191282  -65.836539  -15.135641   41.212076   63.779197   74.371560    1.043763   20.977466   96.081593   83.783441
   50.524724   12.444871   38.214465   31.193285   11.976409   17.224238   24.017212   64.603685   26.021731   32.977981   17.241856  -40.291549  -12.258897   23.978911  -57.044911   31.978535    8.263595   59.271647   -7.416394   19.061350   77.374731  110.220706    5.150668  -65.541394  -15.121311   41.375553   63.549156   74.287244    0.814365   20.993355   95.830482   83.540105
   50.725896   12.489885   38.308438   31.240866   12.101052   17.190969   24.025975   64.476248   26.042872   32.832206   17.224687  -40.345695  -12.032232   24.010560  -56.914639   31.980550    8.415700   59.826991   -7.357775   19.085570   77.625951  110.130888    5.110197  -65.248358  -15.107633   41.542460   63.319126   74.203777    0.582644   21.009170   95.582906   83.293974
   50.928062   12.533760   38.402710   31.288754   12.223680   17.157409   24.034777   64.347650   26.064043   32.688260   17.207322  -40.400972  -11.805139   24.041620  -56.783286   31.982885    8.568632   60.414399   -7.297937   19.109500   77.876474  110.040670    5.069861  -64.957431  -15.094604   41.712877   63.089140   74.121145    0.348580   21.024913   95.338812   83.045020
   51.131214   12.576520   38.497270   31.336954   12.344329   17.123557   24.043619   64.217900   26.085246   32.546121   17.189761  -40.457388  -11.577650   24.072095  -56.650838   31.985542    8.722379   61.036534   -7.236879   19.133144   78.126277  109.950039    5.029652  -64.668614  -15.082225   41.886886   62.859233   74.039329    0.112153   21.040585   95.098146   82.793212
